| Nombre del archivo | Frecuencia |
| 350_sorted.txt | 1 |
| 373_sorted.txt | 1 |
| 436_sorted.txt | 1 |
| 352_sorted.txt | 1 |
| 461_sorted.txt | 1 |
| 346_sorted.txt | 1 |
| 340_sorted.txt | 1 |
| 289_sorted.txt | 2 |
| 260_sorted.txt | 4 |
| 115_sorted.txt | 1 |
| 037_sorted.txt | 2 |
| 382_sorted.txt | 38 |
| 333_sorted.txt | 3 |
| 408_sorted.txt | 1 |
| 397_sorted.txt | 10 |
| 085_sorted.txt | 3 |
| 259_sorted.txt | 1 |
| 282_sorted.txt | 2 |
| 256_sorted.txt | 2 |
| 088_sorted.txt | 2 |
| 083_sorted.txt | 1 |
| 323_sorted.txt | 1 |
| 008_sorted.txt | 1 |
| 244_sorted.txt | 2 |
| 392_sorted.txt | 67 |
| 170_sorted.txt | 2 |
| 394_sorted.txt | 25 |
| 258_sorted.txt | 1 |
| 375_sorted.txt | 1 |
| 223_sorted.txt | 1 |
| 076_sorted.txt | 9 |
| 091_sorted.txt | 1 |
| 267_sorted.txt | 3 |
| 043_sorted.txt | 3 |
| 275_sorted.txt | 1 |
| 249_sorted.txt | 5 |
| 126_sorted.txt | 1 |
| 302_sorted.txt | 1 |
| 389_sorted.txt | 2 |
| 027_sorted.txt | 1 |
| 040_sorted.txt | 1 |
| 385_sorted.txt | 1 |
| 381_sorted.txt | 48 |
| 427_sorted.txt | 1 |
| 152_sorted.txt | 1 |
| 041_sorted.txt | 1 |
| 058_sorted.txt | 2 |
| 366_sorted.txt | 1 |
| 270_sorted.txt | 1 |
| 280_sorted.txt | 3 |
| 338_sorted.txt | 3 |
| 232_sorted.txt | 1 |
| 002_sorted.txt | 1 |
| 254_sorted.txt | 1 |
| 240_sorted.txt | 3 |
| 391_sorted.txt | 10 |
| 273_sorted.txt | 1 |
| 021_sorted.txt | 1 |
| 375_sorted.txt | 1 |
| 363_sorted.txt | 1 |
| 370_sorted.txt | 2 |
| 364_sorted.txt | 1 |
| 119_sorted.txt | 2 |
| 320_sorted.txt | 1 |
| 358_sorted.txt | 1 |
| 282_sorted.txt | 1 |
| 301_sorted.txt | 1 |
| 147_sorted.txt | 1 |
| 395_sorted.txt | 1 |
| 341_sorted.txt | 1 |
| 352_sorted.txt | 1 |
| 339_sorted.txt | 1 |
| 320_sorted.txt | 1 |
| 043_sorted.txt | 1 |
| 156_sorted.txt | 1 |
| 390_sorted.txt | 2 |
| 345_sorted.txt | 1 |
| 298_sorted.txt | 1 |
| 221_sorted.txt | 1 |
| 145_sorted.txt | 2 |
| 391_sorted.txt | 1 |
| 119_sorted.txt | 1 |
| 350_sorted.txt | 1 |
| 147_sorted.txt | 1 |
| 007_sorted.txt | 3 |
| 250_sorted.txt | 4 |
| 252_sorted.txt | 1 |
| 249_sorted.txt | 2 |
| 298_sorted.txt | 1 |
| 124_sorted.txt | 1 |
| 254_sorted.txt | 1 |
| 433_sorted.txt | 1 |
| 434_sorted.txt | 1 |
| 435_sorted.txt | 1 |
| 436_sorted.txt | 1 |
| 374_sorted.txt | 1 |
| 323_sorted.txt | 1 |
| 365_sorted.txt | 1 |
| 152_sorted.txt | 1 |
| 433_sorted.txt | 1 |
| 434_sorted.txt | 1 |
| 437_sorted.txt | 1 |
| 114_sorted.txt | 1 |
| 436_sorted.txt | 1 |
| 347_sorted.txt | 1 |
| 341_sorted.txt | 1 |
| 372_sorted.txt | 1 |
| 373_sorted.txt | 1 |
| 362_sorted.txt | 1 |
| 375_sorted.txt | 2 |
| 337_sorted.txt | 2 |
| 363_sorted.txt | 1 |
| 377_sorted.txt | 1 |
| 182_sorted.txt | 1 |
| 348_sorted.txt | 1 |
| 353_sorted.txt | 1 |
| 364_sorted.txt | 1 |
| 433_sorted.txt | 1 |
| 434_sorted.txt | 1 |
| 437_sorted.txt | 1 |
| 436_sorted.txt | 1 |
| 340_sorted.txt | 1 |
| 359_sorted.txt | 1 |
| 360_sorted.txt | 1 |
| 349_sorted.txt | 2 |
| 371_sorted.txt | 1 |
| 374_sorted.txt | 1 |
| 347_sorted.txt | 1 |
| 342_sorted.txt | 1 |
| 345_sorted.txt | 2 |
| 343_sorted.txt | 1 |
| 361_sorted.txt | 1 |
| 341_sorted.txt | 2 |
| 363_sorted.txt | 1 |
| 005_sorted.txt | 1 |
| 371_sorted.txt | 1 |
| 340_sorted.txt | 1 |
| 338_sorted.txt | 1 |
| 284_sorted.txt | 1 |
| 433_sorted.txt | 1 |
| 435_sorted.txt | 1 |
| 437_sorted.txt | 1 |
| 436_sorted.txt | 1 |
| 260_sorted.txt | 1 |
| 381_sorted.txt | 2 |
| 384_sorted.txt | 12 |
| 259_sorted.txt | 1 |
| 362_sorted.txt | 1 |
| 437_sorted.txt | 1 |
| 347_sorted.txt | 1 |
| 373_sorted.txt | 1 |
| 354_sorted.txt | 1 |
| 355_sorted.txt | 1 |
| 354_sorted.txt | 1 |
| 342_sorted.txt | 1 |
| 346_sorted.txt | 1 |
| 279_sorted.txt | 2 |
| 182_sorted.txt | 1 |
| 282_sorted.txt | 1 |
| 019_sorted.txt | 1 |
| 282_sorted.txt | 2 |
| 284_sorted.txt | 1 |
| 434_sorted.txt | 1 |
| 339_sorted.txt | 1 |
| 007_sorted.txt | 1 |
| 347_sorted.txt | 1 |
| 362_sorted.txt | 1 |
| 433_sorted.txt | 1 |
| 351_sorted.txt | 1 |
| 433_sorted.txt | 1 |
| 374_sorted.txt | 1 |
| 342_sorted.txt | 1 |
| 338_sorted.txt | 1 |
| 037_sorted.txt | 1 |
| 044_sorted.txt | 2 |
| 282_sorted.txt | 1 |
| 009_sorted.txt | 25 |
| 369_sorted.txt | 1 |
| 359_sorted.txt | 2 |
| 174_sorted.txt | 6 |
| 433_sorted.txt | 1 |
| 156_sorted.txt | 1 |
| 434_sorted.txt | 1 |
| 235_sorted.txt | 1 |
| 435_sorted.txt | 1 |
| 222_sorted.txt | 9 |
| 286_sorted.txt | 1 |
| 437_sorted.txt | 1 |
| 436_sorted.txt | 1 |
| 353_sorted.txt | 1 |
| 380_sorted.txt | 1 |
| 236_sorted.txt | 1 |
| 240_sorted.txt | 1 |
| 347_sorted.txt | 1 |
| 363_sorted.txt | 1 |
| 341_sorted.txt | 1 |
| 284_sorted.txt | 1 |
| 304_sorted.txt | 1 |
| 371_sorted.txt | 1 |
| 061_sorted.txt | 2 |
| 347_sorted.txt | 1 |
| 378_sorted.txt | 3 |
| 393_sorted.txt | 1 |
| 339_sorted.txt | 1 |
| 446_sorted.txt | 1 |
| 028_sorted.txt | 1 |
| 453_sorted.txt | 1 |
| 244_sorted.txt | 1 |
| 394_sorted.txt | 1 |
| 103_sorted.txt | 1 |
| 043_sorted.txt | 4 |
| 178_sorted.txt | 1 |
| 089_sorted.txt | 1 |
| 125_sorted.txt | 1 |
| 389_sorted.txt | 3 |
| 137_sorted.txt | 8 |
| 269_sorted.txt | 1 |
| 208_sorted.txt | 2 |
| 335_sorted.txt | 1 |
| 146_sorted.txt | 1 |
| 265_sorted.txt | 1 |
| 388_sorted.txt | 1 |
| 212_sorted.txt | 1 |
| 175_sorted.txt | 1 |
| 280_sorted.txt | 1 |
| 030_sorted.txt | 2 |
| 238_sorted.txt | 1 |
| 138_sorted.txt | 1 |
| 240_sorted.txt | 1 |
| 260_sorted.txt | 1 |
| 348_sorted.txt | 1 |
| 028_sorted.txt | 1 |
| 323_sorted.txt | 1 |
| 308_sorted.txt | 1 |
| 380_sorted.txt | 7 |
| 342_sorted.txt | 3 |
| 112_sorted.txt | 1 |
| 299_sorted.txt | 1 |
| 019_sorted.txt | 5 |
| 346_sorted.txt | 1 |
| 304_sorted.txt | 1 |
| 144_sorted.txt | 1 |
| 307_sorted.txt | 1 |
| 369_sorted.txt | 1 |
| 376_sorted.txt | 1 |
| 376_sorted.txt | 1 |
| 099_sorted.txt | 1 |
| 433_sorted.txt | 1 |
| 351_sorted.txt | 1 |
| 358_sorted.txt | 1 |
| 277_sorted.txt | 1 |
| 283_sorted.txt | 1 |
| 272_sorted.txt | 1 |
| 325_sorted.txt | 1 |
| 308_sorted.txt | 1 |
| 249_sorted.txt | 2 |
| 269_sorted.txt | 1 |
| 146_sorted.txt | 1 |
| 326_sorted.txt | 1 |
| 239_sorted.txt | 1 |
| 304_sorted.txt | 1 |
| 355_sorted.txt | 1 |
| 299_sorted.txt | 2 |
| 360_sorted.txt | 1 |
| 353_sorted.txt | 1 |
| 342_sorted.txt | 1 |
| 207_sorted.txt | 1 |
| 396_sorted.txt | 3 |
| 222_sorted.txt | 1 |
| 395_sorted.txt | 4 |
| 344_sorted.txt | 1 |
| 295_sorted.txt | 1 |
| 325_sorted.txt | 1 |
| 249_sorted.txt | 1 |
| 243_sorted.txt | 1 |
| 258_sorted.txt | 1 |
| 337_sorted.txt | 1 |
| 270_sorted.txt | 1 |
| 009_sorted.txt | 1 |
| 262_sorted.txt | 1 |
| 280_sorted.txt | 1 |
| 459_sorted.txt | 5 |
| 462_sorted.txt | 4 |
| 464_sorted.txt | 2 |
| 341_sorted.txt | 1 |
| 344_sorted.txt | 1 |
| 375_sorted.txt | 1 |
| 336_sorted.txt | 1 |
| 361_sorted.txt | 1 |
| 043_sorted.txt | 1 |
| 027_sorted.txt | 3 |
| 388_sorted.txt | 1 |
| 352_sorted.txt | 1 |
| 364_sorted.txt | 1 |
| 363_sorted.txt | 1 |
| 304_sorted.txt | 1 |
| 374_sorted.txt | 1 |
| 378_sorted.txt | 1 |
| 353_sorted.txt | 1 |
| 419_sorted.txt | 1 |
| 426_sorted.txt | 1 |
| 363_sorted.txt | 1 |
| 381_sorted.txt | 2 |
| 376_sorted.txt | 1 |
| 019_sorted.txt | 1 |
| 281_sorted.txt | 1 |
| 502_sorted.txt | 1 |
| 383_sorted.txt | 1 |
| 338_sorted.txt | 1 |
| 188_sorted.txt | 1 |
| 040_sorted.txt | 1 |
| 366_sorted.txt | 1 |
| 373_sorted.txt | 2 |
| 436_sorted.txt | 1 |
| 236_sorted.txt | 1 |
| 087_sorted.txt | 1 |
| 342_sorted.txt | 1 |
| 371_sorted.txt | 1 |
| 369_sorted.txt | 1 |
| 377_sorted.txt | 1 |
| 343_sorted.txt | 1 |
| 346_sorted.txt | 1 |
| 365_sorted.txt | 1 |
| 364_sorted.txt | 1 |
| 337_sorted.txt | 1 |
| 345_sorted.txt | 1 |
| 348_sorted.txt | 1 |
| 369_sorted.txt | 1 |
| 360_sorted.txt | 1 |
| 361_sorted.txt | 1 |
| 374_sorted.txt | 1 |
| 375_sorted.txt | 1 |
| 337_sorted.txt | 1 |
| 318_sorted.txt | 1 |
| 279_sorted.txt | 1 |
| 282_sorted.txt | 3 |
| 277_sorted.txt | 1 |
| 283_sorted.txt | 1 |
| 320_sorted.txt | 1 |
| 216_sorted.txt | 1 |
| 303_sorted.txt | 2 |
| 315_sorted.txt | 1 |
| 284_sorted.txt | 1 |
| 029_sorted.txt | 2 |
| 164_sorted.txt | 1 |
| 286_sorted.txt | 1 |
| 316_sorted.txt | 1 |
| 247_sorted.txt | 1 |
| 322_sorted.txt | 2 |
| 242_sorted.txt | 1 |
| 341_sorted.txt | 1 |
| 349_sorted.txt | 2 |
| 359_sorted.txt | 1 |
| 343_sorted.txt | 3 |
| 338_sorted.txt | 3 |
| 365_sorted.txt | 1 |
| 355_sorted.txt | 1 |
| 373_sorted.txt | 3 |
| 371_sorted.txt | 1 |
| 340_sorted.txt | 1 |
| 354_sorted.txt | 1 |
| 354_sorted.txt | 1 |
| 341_sorted.txt | 2 |
| 307_sorted.txt | 1 |
| 347_sorted.txt | 1 |
| 374_sorted.txt | 1 |
| 343_sorted.txt | 1 |
| 353_sorted.txt | 1 |
| 340_sorted.txt | 1 |
| 375_sorted.txt | 1 |
| 359_sorted.txt | 1 |
| 346_sorted.txt | 1 |
| 365_sorted.txt | 1 |
| 364_sorted.txt | 1 |
| 272_sorted.txt | 1 |
| 394_sorted.txt | 1 |
| 076_sorted.txt | 1 |
| 189_sorted.txt | 1 |
| 156_sorted.txt | 1 |
| 026_sorted.txt | 1 |
| 385_sorted.txt | 1 |
| 270_sorted.txt | 1 |
| 239_sorted.txt | 1 |
| 237_sorted.txt | 1 |
| 338_sorted.txt | 1 |
| 433_sorted.txt | 1 |
| 434_sorted.txt | 1 |
| 338_sorted.txt | 1 |
| 043_sorted.txt | 1 |
| 009_sorted.txt | 1 |
| 381_sorted.txt | 1 |
| 276_sorted.txt | 1 |
| 161_sorted.txt | 1 |
| 384_sorted.txt | 1 |
| 296_sorted.txt | 1 |
| 232_sorted.txt | 1 |
| 364_sorted.txt | 1 |
| 361_sorted.txt | 1 |
| 350_sorted.txt | 2 |
| 498_sorted.txt | 1 |
| 374_sorted.txt | 1 |
| 362_sorted.txt | 1 |
| 370_sorted.txt | 1 |
| 367_sorted.txt | 2 |
| 355_sorted.txt | 1 |
| 361_sorted.txt | 1 |
| 339_sorted.txt | 1 |
| 376_sorted.txt | 1 |
| 343_sorted.txt | 1 |
| 371_sorted.txt | 2 |
| 364_sorted.txt | 1 |
| 382_sorted.txt | 1 |
| 297_sorted.txt | 1 |
| 385_sorted.txt | 9 |
| 383_sorted.txt | 2 |
| 459_sorted.txt | 2 |
| 474_sorted.txt | 1 |
| 309_sorted.txt | 1 |
| 352_sorted.txt | 1 |
| 365_sorted.txt | 1 |
| 356_sorted.txt | 1 |
| 337_sorted.txt | 2 |
| 337_sorted.txt | 1 |
| 027_sorted.txt | 1 |
| 437_sorted.txt | 1 |
| 371_sorted.txt | 3 |
| 354_sorted.txt | 3 |
| 344_sorted.txt | 1 |
| 350_sorted.txt | 1 |
| 358_sorted.txt | 1 |
| 366_sorted.txt | 1 |
| 361_sorted.txt | 1 |
| 498_sorted.txt | 1 |
| 468_sorted.txt | 1 |
| 461_sorted.txt | 1 |
| 462_sorted.txt | 1 |
| 464_sorted.txt | 1 |
| 492_sorted.txt | 1 |
| 339_sorted.txt | 3 |
| 367_sorted.txt | 4 |
| 340_sorted.txt | 1 |
| 369_sorted.txt | 1 |
| 359_sorted.txt | 2 |
| 354_sorted.txt | 1 |
| 339_sorted.txt | 1 |
| 372_sorted.txt | 1 |
| 397_sorted.txt | 1 |
| 264_sorted.txt | 2 |
| 352_sorted.txt | 1 |
| 348_sorted.txt | 1 |
| 367_sorted.txt | 1 |
| 359_sorted.txt | 1 |
| 393_sorted.txt | 1 |
| 323_sorted.txt | 1 |
| 304_sorted.txt | 1 |
| 184_sorted.txt | 2 |
| 365_sorted.txt | 1 |
| 085_sorted.txt | 1 |
| 285_sorted.txt | 1 |
| 305_sorted.txt | 3 |
| 307_sorted.txt | 1 |
| 251_sorted.txt | 1 |
| 367_sorted.txt | 1 |
| 342_sorted.txt | 1 |
| 367_sorted.txt | 1 |
| 358_sorted.txt | 1 |
| 282_sorted.txt | 1 |
| 009_sorted.txt | 1 |
| 223_sorted.txt | 1 |
| 335_sorted.txt | 1 |
| 033_sorted.txt | 1 |
| 019_sorted.txt | 1 |
| 286_sorted.txt | 1 |
| 355_sorted.txt | 1 |
| 483_sorted.txt | 1 |
| 450_sorted.txt | 2 |
| 309_sorted.txt | 1 |
| 347_sorted.txt | 1 |
| 042_sorted.txt | 1 |
| 254_sorted.txt | 1 |
| 341_sorted.txt | 1 |
| 347_sorted.txt | 1 |
| 366_sorted.txt | 1 |
| 118_sorted.txt | 1 |
| 345_sorted.txt | 1 |
| 289_sorted.txt | 19 |
| 266_sorted.txt | 1 |
| 333_sorted.txt | 1 |
| 159_sorted.txt | 3 |
| 408_sorted.txt | 17 |
| 150_sorted.txt | 4 |
| 349_sorted.txt | 2 |
| 353_sorted.txt | 2 |
| 182_sorted.txt | 1 |
| 419_sorted.txt | 26 |
| 426_sorted.txt | 40 |
| 271_sorted.txt | 1 |
| 292_sorted.txt | 1 |
| 223_sorted.txt | 1 |
| 359_sorted.txt | 1 |
| 249_sorted.txt | 1 |
| 315_sorted.txt | 1 |
| 380_sorted.txt | 1 |
| 027_sorted.txt | 15 |
| 284_sorted.txt | 2 |
| 360_sorted.txt | 1 |
| 427_sorted.txt | 31 |
| 376_sorted.txt | 1 |
| 058_sorted.txt | 2 |
| 311_sorted.txt | 2 |
| 379_sorted.txt | 1 |
| 316_sorted.txt | 1 |
| 322_sorted.txt | 1 |
| 433_sorted.txt | 4 |
| 434_sorted.txt | 1 |
| 435_sorted.txt | 5 |
| 437_sorted.txt | 1 |
| 436_sorted.txt | 2 |
| 043_sorted.txt | 1 |
| 350_sorted.txt | 2 |
| 376_sorted.txt | 1 |
| 196_sorted.txt | 3 |
| 359_sorted.txt | 1 |
| 178_sorted.txt | 1 |
| 074_sorted.txt | 1 |
| 137_sorted.txt | 1 |
| 029_sorted.txt | 1 |
| 388_sorted.txt | 1 |
| 068_sorted.txt | 1 |
| 007_sorted.txt | 2 |
| 342_sorted.txt | 1 |
| 340_sorted.txt | 1 |
| 352_sorted.txt | 1 |
| 367_sorted.txt | 2 |
| 400_sorted.txt | 1 |
| 415_sorted.txt | 1 |
| 413_sorted.txt | 1 |
| 432_sorted.txt | 1 |
| 411_sorted.txt | 1 |
| 422_sorted.txt | 1 |
| 402_sorted.txt | 1 |
| 407_sorted.txt | 1 |
| 410_sorted.txt | 1 |
| 398_sorted.txt | 1 |
| 404_sorted.txt | 1 |
| 420_sorted.txt | 1 |
| 133_sorted.txt | 1 |
| 429_sorted.txt | 1 |
| 423_sorted.txt | 1 |
| 417_sorted.txt | 1 |
| 399_sorted.txt | 1 |
| 418_sorted.txt | 1 |
| 416_sorted.txt | 1 |
| 425_sorted.txt | 1 |
| 424_sorted.txt | 1 |
| 409_sorted.txt | 1 |
| 401_sorted.txt | 1 |
| 421_sorted.txt | 1 |
| 431_sorted.txt | 1 |
| 193_sorted.txt | 2 |
| 403_sorted.txt | 1 |
| 406_sorted.txt | 1 |
| 430_sorted.txt | 1 |
| 354_sorted.txt | 1 |
| 412_sorted.txt | 1 |
| 405_sorted.txt | 1 |
| 414_sorted.txt | 1 |
| 075_sorted.txt | 1 |
| 282_sorted.txt | 1 |
| 374_sorted.txt | 1 |
| 343_sorted.txt | 1 |
| 141_sorted.txt | 1 |
| 346_sorted.txt | 1 |
| 365_sorted.txt | 1 |
| 260_sorted.txt | 1 |
| 266_sorted.txt | 1 |
| 397_sorted.txt | 2 |
| 272_sorted.txt | 1 |
| 394_sorted.txt | 2 |
| 091_sorted.txt | 1 |
| 386_sorted.txt | 1 |
| 281_sorted.txt | 1 |
| 268_sorted.txt | 1 |
| 354_sorted.txt | 2 |
| 207_sorted.txt | 1 |
| 271_sorted.txt | 1 |
| 298_sorted.txt | 1 |
| 273_sorted.txt | 1 |
| 352_sorted.txt | 1 |
| 341_sorted.txt | 1 |
| 185_sorted.txt | 1 |
| 360_sorted.txt | 1 |
| 289_sorted.txt | 1 |
| 348_sorted.txt | 1 |
| 333_sorted.txt | 2 |
| 331_sorted.txt | 1 |
| 279_sorted.txt | 1 |
| 282_sorted.txt | 1 |
| 277_sorted.txt | 2 |
| 283_sorted.txt | 1 |
| 325_sorted.txt | 1 |
| 043_sorted.txt | 1 |
| 246_sorted.txt | 1 |
| 118_sorted.txt | 1 |
| 284_sorted.txt | 1 |
| 234_sorted.txt | 1 |
| 236_sorted.txt | 2 |
| 307_sorted.txt | 1 |
| 152_sorted.txt | 2 |
| 345_sorted.txt | 1 |
| 251_sorted.txt | 1 |
| 286_sorted.txt | 1 |
| 232_sorted.txt | 1 |
| 281_sorted.txt | 1 |
| 242_sorted.txt | 1 |
| 259_sorted.txt | 1 |
| 297_sorted.txt | 1 |
| 249_sorted.txt | 2 |
| 118_sorted.txt | 1 |
| 098_sorted.txt | 1 |
| 152_sorted.txt | 1 |
| 288_sorted.txt | 1 |
| 433_sorted.txt | 1 |
| 434_sorted.txt | 1 |
| 435_sorted.txt | 1 |
| 437_sorted.txt | 1 |
| 436_sorted.txt | 1 |
| 101_sorted.txt | 2 |
| 008_sorted.txt | 1 |
| 089_sorted.txt | 1 |
| 298_sorted.txt | 1 |
| 043_sorted.txt | 1 |
| 348_sorted.txt | 1 |
| 368_sorted.txt | 1 |
| 374_sorted.txt | 1 |
| 340_sorted.txt | 1 |
| 345_sorted.txt | 1 |
| 346_sorted.txt | 1 |
| 364_sorted.txt | 1 |
| 336_sorted.txt | 1 |
| 340_sorted.txt | 1 |
| 375_sorted.txt | 2 |
| 360_sorted.txt | 1 |
| 370_sorted.txt | 1 |
| 366_sorted.txt | 2 |
| 365_sorted.txt | 3 |
| 364_sorted.txt | 2 |
| 374_sorted.txt | 1 |
| 354_sorted.txt | 1 |
| 484_sorted.txt | 1 |
| 336_sorted.txt | 1 |
| 375_sorted.txt | 1 |
| 351_sorted.txt | 1 |
| 360_sorted.txt | 1 |
| 289_sorted.txt | 2 |
| 037_sorted.txt | 1 |
| 333_sorted.txt | 1 |
| 339_sorted.txt | 1 |
| 349_sorted.txt | 2 |
| 233_sorted.txt | 2 |
| 362_sorted.txt | 1 |
| 319_sorted.txt | 1 |
| 243_sorted.txt | 6 |
| 392_sorted.txt | 1 |
| 340_sorted.txt | 1 |
| 375_sorted.txt | 1 |
| 011_sorted.txt | 1 |
| 351_sorted.txt | 1 |
| 257_sorted.txt | 1 |
| 252_sorted.txt | 1 |
| 249_sorted.txt | 1 |
| 381_sorted.txt | 1 |
| 376_sorted.txt | 2 |
| 345_sorted.txt | 3 |
| 251_sorted.txt | 1 |
| 361_sorted.txt | 1 |
| 346_sorted.txt | 1 |
| 247_sorted.txt | 1 |
| 338_sorted.txt | 3 |
| 205_sorted.txt | 1 |
| 364_sorted.txt | 1 |
| 264_sorted.txt | 1 |
| 213_sorted.txt | 1 |
| 470_sorted.txt | 1 |
| 371_sorted.txt | 1 |
| 289_sorted.txt | 1 |
| 115_sorted.txt | 1 |
| 028_sorted.txt | 1 |
| 108_sorted.txt | 2 |
| 122_sorted.txt | 1 |
| 387_sorted.txt | 21 |
| 272_sorted.txt | 2 |
| 170_sorted.txt | 1 |
| 394_sorted.txt | 2 |
| 386_sorted.txt | 1 |
| 156_sorted.txt | 1 |
| 027_sorted.txt | 1 |
| 385_sorted.txt | 1 |
| 019_sorted.txt | 2 |
| 144_sorted.txt | 1 |
| 344_sorted.txt | 1 |
| 374_sorted.txt | 1 |
| 340_sorted.txt | 2 |
| 342_sorted.txt | 1 |
| 360_sorted.txt | 1 |
| 377_sorted.txt | 1 |
| 367_sorted.txt | 1 |
| 366_sorted.txt | 1 |
| 387_sorted.txt | 1 |
| 381_sorted.txt | 1 |
| 391_sorted.txt | 1 |
| 359_sorted.txt | 1 |
| 289_sorted.txt | 1 |
| 378_sorted.txt | 1 |
| 381_sorted.txt | 1 |
| 383_sorted.txt | 1 |
| 328_sorted.txt | 5 |
| 307_sorted.txt | 1 |
| 326_sorted.txt | 4 |
| 350_sorted.txt | 1 |
| 434_sorted.txt | 1 |
| 436_sorted.txt | 1 |
| 331_sorted.txt | 1 |
| 353_sorted.txt | 1 |
| 243_sorted.txt | 1 |
| 247_sorted.txt | 1 |
| 289_sorted.txt | 5 |
| 260_sorted.txt | 1 |
| 263_sorted.txt | 1 |
| 290_sorted.txt | 1 |
| 330_sorted.txt | 1 |
| 328_sorted.txt | 1 |
| 382_sorted.txt | 2 |
| 255_sorted.txt | 1 |
| 266_sorted.txt | 1 |
| 333_sorted.txt | 1 |
| 318_sorted.txt | 1 |
| 245_sorted.txt | 1 |
| 331_sorted.txt | 2 |
| 312_sorted.txt | 1 |
| 279_sorted.txt | 2 |
| 259_sorted.txt | 1 |
| 276_sorted.txt | 1 |
| 282_sorted.txt | 1 |
| 233_sorted.txt | 1 |
| 256_sorted.txt | 1 |
| 277_sorted.txt | 2 |
| 250_sorted.txt | 1 |
| 285_sorted.txt | 1 |
| 332_sorted.txt | 2 |
| 283_sorted.txt | 1 |
| 295_sorted.txt | 1 |
| 323_sorted.txt | 1 |
| 319_sorted.txt | 1 |
| 309_sorted.txt | 2 |
| 278_sorted.txt | 1 |
| 271_sorted.txt | 1 |
| 244_sorted.txt | 1 |
| 301_sorted.txt | 1 |
| 243_sorted.txt | 1 |
| 272_sorted.txt | 1 |
| 297_sorted.txt | 1 |
| 262_sorted.txt | 1 |
| 320_sorted.txt | 1 |
| 258_sorted.txt | 2 |
| 325_sorted.txt | 1 |
| 308_sorted.txt | 1 |
| 292_sorted.txt | 1 |
| 291_sorted.txt | 1 |
| 359_sorted.txt | 4 |
| 293_sorted.txt | 1 |
| 253_sorted.txt | 1 |
| 310_sorted.txt | 2 |
| 163_sorted.txt | 1 |
| 257_sorted.txt | 1 |
| 267_sorted.txt | 1 |
| 329_sorted.txt | 1 |
| 294_sorted.txt | 1 |
| 275_sorted.txt | 1 |
| 252_sorted.txt | 1 |
| 246_sorted.txt | 1 |
| 249_sorted.txt | 2 |
| 305_sorted.txt | 1 |
| 303_sorted.txt | 2 |
| 287_sorted.txt | 1 |
| 396_sorted.txt | 4 |
| 315_sorted.txt | 2 |
| 274_sorted.txt | 1 |
| 302_sorted.txt | 1 |
| 300_sorted.txt | 1 |
| 248_sorted.txt | 1 |
| 314_sorted.txt | 1 |
| 284_sorted.txt | 1 |
| 235_sorted.txt | 1 |
| 321_sorted.txt | 1 |
| 269_sorted.txt | 1 |
| 234_sorted.txt | 1 |
| 236_sorted.txt | 1 |
| 335_sorted.txt | 1 |
| 307_sorted.txt | 2 |
| 265_sorted.txt | 1 |
| 288_sorted.txt | 2 |
| 299_sorted.txt | 2 |
| 241_sorted.txt | 1 |
| 306_sorted.txt | 1 |
| 199_sorted.txt | 1 |
| 313_sorted.txt | 1 |
| 251_sorted.txt | 2 |
| 311_sorted.txt | 1 |
| 286_sorted.txt | 1 |
| 270_sorted.txt | 1 |
| 316_sorted.txt | 1 |
| 334_sorted.txt | 1 |
| 280_sorted.txt | 2 |
| 298_sorted.txt | 1 |
| 247_sorted.txt | 1 |
| 296_sorted.txt | 1 |
| 326_sorted.txt | 1 |
| 239_sorted.txt | 1 |
| 237_sorted.txt | 1 |
| 304_sorted.txt | 2 |
| 232_sorted.txt | 1 |
| 281_sorted.txt | 1 |
| 322_sorted.txt | 2 |
| 317_sorted.txt | 1 |
| 238_sorted.txt | 1 |
| 261_sorted.txt | 1 |
| 254_sorted.txt | 1 |
| 114_sorted.txt | 1 |
| 327_sorted.txt | 1 |
| 240_sorted.txt | 1 |
| 268_sorted.txt | 1 |
| 395_sorted.txt | 4 |
| 273_sorted.txt | 1 |
| 264_sorted.txt | 1 |
| 324_sorted.txt | 1 |
| 242_sorted.txt | 1 |
| 336_sorted.txt | 1 |
| 366_sorted.txt | 1 |
| 371_sorted.txt | 3 |
| 329_sorted.txt | 1 |
| 389_sorted.txt | 1 |
| 367_sorted.txt | 1 |
| 462_sorted.txt | 2 |
| 260_sorted.txt | 2 |
| 263_sorted.txt | 1 |
| 266_sorted.txt | 2 |
| 333_sorted.txt | 1 |
| 397_sorted.txt | 1 |
| 349_sorted.txt | 2 |
| 292_sorted.txt | 1 |
| 358_sorted.txt | 1 |
| 252_sorted.txt | 2 |
| 040_sorted.txt | 1 |
| 007_sorted.txt | 1 |
| 268_sorted.txt | 1 |
| 264_sorted.txt | 1 |
| 321_sorted.txt | 1 |
| 433_sorted.txt | 1 |
| 434_sorted.txt | 1 |
| 435_sorted.txt | 1 |
| 437_sorted.txt | 1 |
| 433_sorted.txt | 1 |
| 435_sorted.txt | 1 |
| 437_sorted.txt | 1 |
| 436_sorted.txt | 1 |
| 215_sorted.txt | 1 |
| 349_sorted.txt | 2 |
| 179_sorted.txt | 1 |
| 118_sorted.txt | 1 |
| 112_sorted.txt | 2 |
| 377_sorted.txt | 2 |
| 299_sorted.txt | 1 |
